"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","AIREMISSION","NOX","KG_CAP","A","1993",37.487,
"ITA","AIREMISSION","NOX","KG_CAP","A","1994",35.719,
"ITA","AIREMISSION","NOX","KG_CAP","A","1995",35.045,
"ITA","AIREMISSION","NOX","KG_CAP","A","1996",33.764,
"ITA","AIREMISSION","NOX","KG_CAP","A","1997",32.39,
"ITA","AIREMISSION","NOX","KG_CAP","A","1998",30.392,
"ITA","AIREMISSION","NOX","KG_CAP","A","1999",28.67,
"ITA","AIREMISSION","NOX","KG_CAP","A","2000",26.524,
"ITA","AIREMISSION","NOX","KG_CAP","A","2001",25.981,
"ITA","AIREMISSION","NOX","KG_CAP","A","2002",24.95,
"ITA","AIREMISSION","NOX","KG_CAP","A","2003",24.451,
"ITA","AIREMISSION","NOX","KG_CAP","A","2004",23.41,
"ITA","AIREMISSION","NOX","KG_CAP","A","2005",22.249,
"ITA","AIREMISSION","NOX","KG_CAP","A","2006",21.288,
"ITA","AIREMISSION","NOX","KG_CAP","A","2007",20.027,
"ITA","AIREMISSION","NOX","KG_CAP","A","2008",17.869,
"ITA","AIREMISSION","NOX","KG_CAP","A","2009",16.306,
"ITA","AIREMISSION","NOX","KG_CAP","A","2010",15.729,
"ITA","AIREMISSION","NOX","KG_CAP","A","2011",15.036,
"ITA","AIREMISSION","NOX","KG_CAP","A","2012",14.164,
"ITA","AIREMISSION","NOX","KG_CAP","A","2013",12.947,
"ITA","AIREMISSION","NOX","KG_CAP","A","2014",12.557,
"ITA","AIREMISSION","NOX","KG_CAP","A","2015",11.942,
"ITA","AIREMISSION","NOX","KG_CAP","A","2016",11.714,
"ITA","AIREMISSION","NOX","KG_CAP","A","2017",11.026,
"ITA","AIREMISSION","NOX","KG_CAP","A","2018",11.057,
"ITA","AIREMISSION","NOX","KG_CAP","A","2019",10.756,
"ITA","AIREMISSION","NOX","KG_CAP","A","2020",9.639,
"JPN","AIREMISSION","NOX","KG_CAP","A","1990",15.992,
"JPN","AIREMISSION","NOX","KG_CAP","A","1991",16.317,
"JPN","AIREMISSION","NOX","KG_CAP","A","1992",16.025,
"JPN","AIREMISSION","NOX","KG_CAP","A","1993",15.861,
"JPN","AIREMISSION","NOX","KG_CAP","A","1994",16.11,
"JPN","AIREMISSION","NOX","KG_CAP","A","1995",16.55,
"JPN","AIREMISSION","NOX","KG_CAP","A","1996",16.399,
"JPN","AIREMISSION","NOX","KG_CAP","A","1997",16.55,
"JPN","AIREMISSION","NOX","KG_CAP","A","1998",15.743,
"JPN","AIREMISSION","NOX","KG_CAP","A","1999",16.032,
"JPN","AIREMISSION","NOX","KG_CAP","A","2000",16.076,
"JPN","AIREMISSION","NOX","KG_CAP","A","2001",15.865,
"JPN","AIREMISSION","NOX","KG_CAP","A","2002",16.218,
"JPN","AIREMISSION","NOX","KG_CAP","A","2003",16.045,
"JPN","AIREMISSION","NOX","KG_CAP","A","2004",15.493,
"JPN","AIREMISSION","NOX","KG_CAP","A","2005",15.29,
"JPN","AIREMISSION","NOX","KG_CAP","A","2006",14.618,
"JPN","AIREMISSION","NOX","KG_CAP","A","2007",13.902,
"JPN","AIREMISSION","NOX","KG_CAP","A","2008",12.852,
"JPN","AIREMISSION","NOX","KG_CAP","A","2009",12.174,
"JPN","AIREMISSION","NOX","KG_CAP","A","2010",12.198,
"JPN","AIREMISSION","NOX","KG_CAP","A","2011",11.725,
"JPN","AIREMISSION","NOX","KG_CAP","A","2012",11.385,
"JPN","AIREMISSION","NOX","KG_CAP","A","2013",10.941,
"JPN","AIREMISSION","NOX","KG_CAP","A","2014",10.525,
"JPN","AIREMISSION","NOX","KG_CAP","A","2015",10.086,
"JPN","AIREMISSION","NOX","KG_CAP","A","2016",10.889,
"JPN","AIREMISSION","NOX","KG_CAP","A","2017",10.226,
"JPN","AIREMISSION","NOX","KG_CAP","A","2018",9.938,
"JPN","AIREMISSION","NOX","KG_CAP","A","2019",9.652,
"JPN","AIREMISSION","NOX","KG_CAP","A","2020",9.136,
"KOR","AIREMISSION","NOX","KG_CAP","A","1999",23.003,
"KOR","AIREMISSION","NOX","KG_CAP","A","2000",23.886,
"KOR","AIREMISSION","NOX","KG_CAP","A","2001",25.734,
"KOR","AIREMISSION","NOX","KG_CAP","A","2002",26.073,
"KOR","AIREMISSION","NOX","KG_CAP","A","2003",28.442,
"KOR","AIREMISSION","NOX","KG_CAP","A","2004",28.649,
"KOR","AIREMISSION","NOX","KG_CAP","A","2005",27.119,
"KOR","AIREMISSION","NOX","KG_CAP","A","2006",26.322,
"KOR","AIREMISSION","NOX","KG_CAP","A","2007",24.398,
"KOR","AIREMISSION","NOX","KG_CAP","A","2008",21.301,
"KOR","AIREMISSION","NOX","KG_CAP","A","2009",20.567,
"KOR","AIREMISSION","NOX","KG_CAP","A","2010",21.412,
"KOR","AIREMISSION","NOX","KG_CAP","A","2011",20.827,
"KOR","AIREMISSION","NOX","KG_CAP","A","2012",21.415,
"KOR","AIREMISSION","NOX","KG_CAP","A","2013",21.623,
"KOR","AIREMISSION","NOX","KG_CAP","A","2014",22.378,
"KOR","AIREMISSION","NOX","KG_CAP","A","2015",22.637,
"KOR","AIREMISSION","NOX","KG_CAP","A","2016",24.316,
"KOR","AIREMISSION","NOX","KG_CAP","A","2017",23.109,
"KOR","AIREMISSION","NOX","KG_CAP","A","2018",22.292,
"KOR","AIREMISSION","NOX","KG_CAP","A","2019",20.964,
"LUX","AIREMISSION","NOX","KG_CAP","A","1990",106.093,
"LUX","AIREMISSION","NOX","KG_CAP","A","1991",119.297,
"LUX","AIREMISSION","NOX","KG_CAP","A","1992",117.955,
"LUX","AIREMISSION","NOX","KG_CAP","A","1993",110.907,
"LUX","AIREMISSION","NOX","KG_CAP","A","1994",100.65,
"LUX","AIREMISSION","NOX","KG_CAP","A","1995",84.558,
"LUX","AIREMISSION","NOX","KG_CAP","A","1996",83.629,
"LUX","AIREMISSION","NOX","KG_CAP","A","1997",82.926,
"LUX","AIREMISSION","NOX","KG_CAP","A","1998",80.175,
"LUX","AIREMISSION","NOX","KG_CAP","A","1999",85.07,
"LUX","AIREMISSION","NOX","KG_CAP","A","2000",93.257,
"LUX","AIREMISSION","NOX","KG_CAP","A","2001",96.497,
"LUX","AIREMISSION","NOX","KG_CAP","A","2002",96.251,
"LUX","AIREMISSION","NOX","KG_CAP","A","2003",100.513,
"LUX","AIREMISSION","NOX","KG_CAP","A","2004",118.024,
"LUX","AIREMISSION","NOX","KG_CAP","A","2005",120.264,
"LUX","AIREMISSION","NOX","KG_CAP","A","2006",107.072,
"LUX","AIREMISSION","NOX","KG_CAP","A","2007",95.15,
"LUX","AIREMISSION","NOX","KG_CAP","A","2008",86.863,
"LUX","AIREMISSION","NOX","KG_CAP","A","2009",76.081,
"LUX","AIREMISSION","NOX","KG_CAP","A","2010",76.415,
"LUX","AIREMISSION","NOX","KG_CAP","A","2011",76.048,
"LUX","AIREMISSION","NOX","KG_CAP","A","2012",69.328,
"LUX","AIREMISSION","NOX","KG_CAP","A","2013",61.506,
"LUX","AIREMISSION","NOX","KG_CAP","A","2014",56.188,
"LUX","AIREMISSION","NOX","KG_CAP","A","2015",48.678,
"LUX","AIREMISSION","NOX","KG_CAP","A","2016",42.753,
"LUX","AIREMISSION","NOX","KG_CAP","A","2017",36.859,
"LUX","AIREMISSION","NOX","KG_CAP","A","2018",32.993,
"LUX","AIREMISSION","NOX","KG_CAP","A","2019",30.383,
"LUX","AIREMISSION","NOX","KG_CAP","A","2020",24.212,
"NLD","AIREMISSION","NOX","KG_CAP","A","1990",43.306,
"NLD","AIREMISSION","NOX","KG_CAP","A","1991",42.275,
"NLD","AIREMISSION","NOX","KG_CAP","A","1992",41.069,
"NLD","AIREMISSION","NOX","KG_CAP","A","1993",39.736,
"NLD","AIREMISSION","NOX","KG_CAP","A","1994",36.833,
"NLD","AIREMISSION","NOX","KG_CAP","A","1995",35.685,
"NLD","AIREMISSION","NOX","KG_CAP","A","1996",34.682,
"NLD","AIREMISSION","NOX","KG_CAP","A","1997",32.474,
"NLD","AIREMISSION","NOX","KG_CAP","A","1998",31.237,
"NLD","AIREMISSION","NOX","KG_CAP","A","1999",30.614,
"NLD","AIREMISSION","NOX","KG_CAP","A","2000",29.133,
"NLD","AIREMISSION","NOX","KG_CAP","A","2001",28.118,
"NLD","AIREMISSION","NOX","KG_CAP","A","2002",27.033,
"NLD","AIREMISSION","NOX","KG_CAP","A","2003",26.723,
"NLD","AIREMISSION","NOX","KG_CAP","A","2004",25.737,
"NLD","AIREMISSION","NOX","KG_CAP","A","2005",25.263,
"NLD","AIREMISSION","NOX","KG_CAP","A","2006",24.903,
"NLD","AIREMISSION","NOX","KG_CAP","A","2007",23.792,
"NLD","AIREMISSION","NOX","KG_CAP","A","2008",23.164,
"NLD","AIREMISSION","NOX","KG_CAP","A","2009",20.941,
"NLD","AIREMISSION","NOX","KG_CAP","A","2010",20.427,
"NLD","AIREMISSION","NOX","KG_CAP","A","2011",19.469,
"NLD","AIREMISSION","NOX","KG_CAP","A","2012",18.142,
"NLD","AIREMISSION","NOX","KG_CAP","A","2013",17.486,
"NLD","AIREMISSION","NOX","KG_CAP","A","2014",15.961,
"NLD","AIREMISSION","NOX","KG_CAP","A","2015",15.699,
"NLD","AIREMISSION","NOX","KG_CAP","A","2016",14.698,
"NLD","AIREMISSION","NOX","KG_CAP","A","2017",13.964,
"NLD","AIREMISSION","NOX","KG_CAP","A","2018",13.439,
"NLD","AIREMISSION","NOX","KG_CAP","A","2019",12.479,
"NLD","AIREMISSION","NOX","KG_CAP","A","2020",11.144,
"NZL","AIREMISSION","NOX","KG_CAP","A","1990",30.079,
"NZL","AIREMISSION","NOX","KG_CAP","A","1991",29.514,
"NZL","AIREMISSION","NOX","KG_CAP","A","1992",31.775,
"NZL","AIREMISSION","NOX","KG_CAP","A","1993",31.967,
"NZL","AIREMISSION","NOX","KG_CAP","A","1994",32.673,
"NZL","AIREMISSION","NOX","KG_CAP","A","1995",33.04,
"NZL","AIREMISSION","NOX","KG_CAP","A","1996",34.064,
"NZL","AIREMISSION","NOX","KG_CAP","A","1997",35.595,
"NZL","AIREMISSION","NOX","KG_CAP","A","1998",33.832,
"NZL","AIREMISSION","NOX","KG_CAP","A","1999",35.741,
"NZL","AIREMISSION","NOX","KG_CAP","A","2000",37.283,
"NZL","AIREMISSION","NOX","KG_CAP","A","2001",38.882,
"NZL","AIREMISSION","NOX","KG_CAP","A","2002",39.03,
"NZL","AIREMISSION","NOX","KG_CAP","A","2003",40.031,
"NZL","AIREMISSION","NOX","KG_CAP","A","2004",38.154,
"NZL","AIREMISSION","NOX","KG_CAP","A","2005",39.734,
"NZL","AIREMISSION","NOX","KG_CAP","A","2006",39.095,
"NZL","AIREMISSION","NOX","KG_CAP","A","2007",37.853,
"NZL","AIREMISSION","NOX","KG_CAP","A","2008",38.276,
"NZL","AIREMISSION","NOX","KG_CAP","A","2009",35.645,
"NZL","AIREMISSION","NOX","KG_CAP","A","2010",35.194,
"NZL","AIREMISSION","NOX","KG_CAP","A","2011",34.827,
"NZL","AIREMISSION","NOX","KG_CAP","A","2012",36.474,
"NZL","AIREMISSION","NOX","KG_CAP","A","2013",36.267,
"NZL","AIREMISSION","NOX","KG_CAP","A","2014",35.838,
"NZL","AIREMISSION","NOX","KG_CAP","A","2015",35.118,
"NZL","AIREMISSION","NOX","KG_CAP","A","2016",32.943,
"NZL","AIREMISSION","NOX","KG_CAP","A","2017",34.095,
"NZL","AIREMISSION","NOX","KG_CAP","A","2018",34.228,
"NZL","AIREMISSION","NOX","KG_CAP","A","2019",34.833,
"NZL","AIREMISSION","NOX","KG_CAP","A","2020",31.906,
"NOR","AIREMISSION","NOX","KG_CAP","A","1990",46.957,
"NOR","AIREMISSION","NOX","KG_CAP","A","1991",45.267,
"NOR","AIREMISSION","NOX","KG_CAP","A","1992",46.015,
"NOR","AIREMISSION","NOX","KG_CAP","A","1993",46.952,
"NOR","AIREMISSION","NOX","KG_CAP","A","1994",47.828,
"NOR","AIREMISSION","NOX","KG_CAP","A","1995",50.191,
"NOR","AIREMISSION","NOX","KG_CAP","A","1996",52.1,
"NOR","AIREMISSION","NOX","KG_CAP","A","1997",53.776,
"NOR","AIREMISSION","NOX","KG_CAP","A","1998",53.736,
"NOR","AIREMISSION","NOX","KG_CAP","A","1999",51.759,
"NOR","AIREMISSION","NOX","KG_CAP","A","2000",48.484,
"NOR","AIREMISSION","NOX","KG_CAP","A","2001",47.904,
"NOR","AIREMISSION","NOX","KG_CAP","A","2002",46.364,
"NOR","AIREMISSION","NOX","KG_CAP","A","2003",46.524,
"NOR","AIREMISSION","NOX","KG_CAP","A","2004",45.951,
"NOR","AIREMISSION","NOX","KG_CAP","A","2005",45.745,
"NOR","AIREMISSION","NOX","KG_CAP","A","2006",45.453,
"NOR","AIREMISSION","NOX","KG_CAP","A","2007",45.71,
"NOR","AIREMISSION","NOX","KG_CAP","A","2008",43.869,
"NOR","AIREMISSION","NOX","KG_CAP","A","2009",41.135,
"NOR","AIREMISSION","NOX","KG_CAP","A","2010",41.487,
"NOR","AIREMISSION","NOX","KG_CAP","A","2011",40.588,
"NOR","AIREMISSION","NOX","KG_CAP","A","2012",39.369,
"NOR","AIREMISSION","NOX","KG_CAP","A","2013",38.235,
"NOR","AIREMISSION","NOX","KG_CAP","A","2014",37.527,
"NOR","AIREMISSION","NOX","KG_CAP","A","2015",35.489,
"NOR","AIREMISSION","NOX","KG_CAP","A","2016",33.481,
"NOR","AIREMISSION","NOX","KG_CAP","A","2017",32.361,
"NOR","AIREMISSION","NOX","KG_CAP","A","2018",31.588,
"NOR","AIREMISSION","NOX","KG_CAP","A","2019",30.002,
"NOR","AIREMISSION","NOX","KG_CAP","A","2020",27.88,
"POL","AIREMISSION","NOX","KG_CAP","A","1990",29.657,
"POL","AIREMISSION","NOX","KG_CAP","A","1991",29.303,
"POL","AIREMISSION","NOX","KG_CAP","A","1992",29.295,
"POL","AIREMISSION","NOX","KG_CAP","A","1993",29.42,
"POL","AIREMISSION","NOX","KG_CAP","A","1994",28.988,
"POL","AIREMISSION","NOX","KG_CAP","A","1995",28.397,
"POL","AIREMISSION","NOX","KG_CAP","A","1996",29.174,
"POL","AIREMISSION","NOX","KG_CAP","A","1997",27.631,
"POL","AIREMISSION","NOX","KG_CAP","A","1998",25.134,
"POL","AIREMISSION","NOX","KG_CAP","A","1999",24.338,
"POL","AIREMISSION","NOX","KG_CAP","A","2000",22.832,
"POL","AIREMISSION","NOX","KG_CAP","A","2001",22.162,
"POL","AIREMISSION","NOX","KG_CAP","A","2002",21.249,
"POL","AIREMISSION","NOX","KG_CAP","A","2003",21.492,
"POL","AIREMISSION","NOX","KG_CAP","A","2004",21.876,
"POL","AIREMISSION","NOX","KG_CAP","A","2005",22.589,
"POL","AIREMISSION","NOX","KG_CAP","A","2006",22.909,
"POL","AIREMISSION","NOX","KG_CAP","A","2007",22.704,
"POL","AIREMISSION","NOX","KG_CAP","A","2008",21.964,
"POL","AIREMISSION","NOX","KG_CAP","A","2009",21.521,
"POL","AIREMISSION","NOX","KG_CAP","A","2010",21.747,
"POL","AIREMISSION","NOX","KG_CAP","A","2011",21.211,
"POL","AIREMISSION","NOX","KG_CAP","A","2012",20.245,
"POL","AIREMISSION","NOX","KG_CAP","A","2013",19.232,
"POL","AIREMISSION","NOX","KG_CAP","A","2014",17.909,
"POL","AIREMISSION","NOX","KG_CAP","A","2015",17.409,
"POL","AIREMISSION","NOX","KG_CAP","A","2016",17.554,
"POL","AIREMISSION","NOX","KG_CAP","A","2017",18.288,
"POL","AIREMISSION","NOX","KG_CAP","A","2018",17.501,
"POL","AIREMISSION","NOX","KG_CAP","A","2019",16.324,
"POL","AIREMISSION","NOX","KG_CAP","A","2020",15.47,
"PRT","AIREMISSION","NOX","KG_CAP","A","1990",25.916,
"PRT","AIREMISSION","NOX","KG_CAP","A","1991",27.413,
"PRT","AIREMISSION","NOX","KG_CAP","A","1992",29.557,
"PRT","AIREMISSION","NOX","KG_CAP","A","1993",28.533,
"PRT","AIREMISSION","NOX","KG_CAP","A","1994",28.448,
"PRT","AIREMISSION","NOX","KG_CAP","A","1995",29.502,
"PRT","AIREMISSION","NOX","KG_CAP","A","1996",27.591,
"PRT","AIREMISSION","NOX","KG_CAP","A","1997",27.701,
"PRT","AIREMISSION","NOX","KG_CAP","A","1998",28.836,
"PRT","AIREMISSION","NOX","KG_CAP","A","1999",29.806,
"PRT","AIREMISSION","NOX","KG_CAP","A","2000",29.044,
"PRT","AIREMISSION","NOX","KG_CAP","A","2001",28.597,
"PRT","AIREMISSION","NOX","KG_CAP","A","2002",28.985,
"PRT","AIREMISSION","NOX","KG_CAP","A","2003",26.533,
"PRT","AIREMISSION","NOX","KG_CAP","A","2004",26.725,
"PRT","AIREMISSION","NOX","KG_CAP","A","2005",26.822,
"PRT","AIREMISSION","NOX","KG_CAP","A","2006",24.713,
"PRT","AIREMISSION","NOX","KG_CAP","A","2007",23.673,
"PRT","AIREMISSION","NOX","KG_CAP","A","2008",21.946,
"PRT","AIREMISSION","NOX","KG_CAP","A","2009",20.744,
"PRT","AIREMISSION","NOX","KG_CAP","A","2010",19.131,
"PRT","AIREMISSION","NOX","KG_CAP","A","2011",17.543,
"PRT","AIREMISSION","NOX","KG_CAP","A","2012",16.318,
"PRT","AIREMISSION","NOX","KG_CAP","A","2013",16.038,
"PRT","AIREMISSION","NOX","KG_CAP","A","2014",15.859,
"PRT","AIREMISSION","NOX","KG_CAP","A","2015",16.188,
"PRT","AIREMISSION","NOX","KG_CAP","A","2016",15.561,
"PRT","AIREMISSION","NOX","KG_CAP","A","2017",15.876,
"PRT","AIREMISSION","NOX","KG_CAP","A","2018",15.311,
"PRT","AIREMISSION","NOX","KG_CAP","A","2019",14.702,
"PRT","AIREMISSION","NOX","KG_CAP","A","2020",12.963,
"SVK","AIREMISSION","NOX","KG_CAP","A","1990",25.76,
"SVK","AIREMISSION","NOX","KG_CAP","A","1991",22.799,
"SVK","AIREMISSION","NOX","KG_CAP","A","1992",21.06,
"SVK","AIREMISSION","NOX","KG_CAP","A","1993",20.667,
"SVK","AIREMISSION","NOX","KG_CAP","A","1994",20.721,
"SVK","AIREMISSION","NOX","KG_CAP","A","1995",20.985,
"SVK","AIREMISSION","NOX","KG_CAP","A","1996",20.889,
"SVK","AIREMISSION","NOX","KG_CAP","A","1997",20.898,
"SVK","AIREMISSION","NOX","KG_CAP","A","1998",20.819,
"SVK","AIREMISSION","NOX","KG_CAP","A","1999",20.021,
"SVK","AIREMISSION","NOX","KG_CAP","A","2000",20.417,
"SVK","AIREMISSION","NOX","KG_CAP","A","2001",20.801,
"SVK","AIREMISSION","NOX","KG_CAP","A","2002",19.542,
"SVK","AIREMISSION","NOX","KG_CAP","A","2003",19.137,
"SVK","AIREMISSION","NOX","KG_CAP","A","2004",19.061,
"SVK","AIREMISSION","NOX","KG_CAP","A","2005",19.683,
"SVK","AIREMISSION","NOX","KG_CAP","A","2006",18.406,
"SVK","AIREMISSION","NOX","KG_CAP","A","2007",18.288,
"SVK","AIREMISSION","NOX","KG_CAP","A","2008",18.539,
"SVK","AIREMISSION","NOX","KG_CAP","A","2009",16.564,
"SVK","AIREMISSION","NOX","KG_CAP","A","2010",16.164,
"SVK","AIREMISSION","NOX","KG_CAP","A","2011",14.916,
"SVK","AIREMISSION","NOX","KG_CAP","A","2012",14.256,
"SVK","AIREMISSION","NOX","KG_CAP","A","2013",12.743,
"SVK","AIREMISSION","NOX","KG_CAP","A","2014",12.21,
"SVK","AIREMISSION","NOX","KG_CAP","A","2015",12.508,
"SVK","AIREMISSION","NOX","KG_CAP","A","2016",11.648,
"SVK","AIREMISSION","NOX","KG_CAP","A","2017",11.536,
"SVK","AIREMISSION","NOX","KG_CAP","A","2018",11.4,
"SVK","AIREMISSION","NOX","KG_CAP","A","2019",10.69,
"SVK","AIREMISSION","NOX","KG_CAP","A","2020",10.189,
"ESP","AIREMISSION","NOX","KG_CAP","A","1990",34.202,
"ESP","AIREMISSION","NOX","KG_CAP","A","1991",35.196,
"ESP","AIREMISSION","NOX","KG_CAP","A","1992",35.537,
"ESP","AIREMISSION","NOX","KG_CAP","A","1993",33.749,
"ESP","AIREMISSION","NOX","KG_CAP","A","1994",33.751,
"ESP","AIREMISSION","NOX","KG_CAP","A","1995",33.773,
"ESP","AIREMISSION","NOX","KG_CAP","A","1996",33.263,
"ESP","AIREMISSION","NOX","KG_CAP","A","1997",33.604,
"ESP","AIREMISSION","NOX","KG_CAP","A","1998",33.393,
"ESP","AIREMISSION","NOX","KG_CAP","A","1999",33.374,
"ESP","AIREMISSION","NOX","KG_CAP","A","2000",33.405,
"ESP","AIREMISSION","NOX","KG_CAP","A","2001",32.451,
"ESP","AIREMISSION","NOX","KG_CAP","A","2002",32.508,
"ESP","AIREMISSION","NOX","KG_CAP","A","2003",32.146,
"ESP","AIREMISSION","NOX","KG_CAP","A","2004",32.032,
"ESP","AIREMISSION","NOX","KG_CAP","A","2005",30.9,
"ESP","AIREMISSION","NOX","KG_CAP","A","2006",29.752,
"ESP","AIREMISSION","NOX","KG_CAP","A","2007",29.188,
"ESP","AIREMISSION","NOX","KG_CAP","A","2008",24.509,
"ESP","AIREMISSION","NOX","KG_CAP","A","2009",21.782,
"ESP","AIREMISSION","NOX","KG_CAP","A","2010",20.537,
"ESP","AIREMISSION","NOX","KG_CAP","A","2011",20.413,
"ESP","AIREMISSION","NOX","KG_CAP","A","2012",19.337,
"ESP","AIREMISSION","NOX","KG_CAP","A","2013",17.868,
"ESP","AIREMISSION","NOX","KG_CAP","A","2014",17.802,
"ESP","AIREMISSION","NOX","KG_CAP","A","2015",18.301,
"ESP","AIREMISSION","NOX","KG_CAP","A","2016",17.413,
"ESP","AIREMISSION","NOX","KG_CAP","A","2017",17.456,
"ESP","AIREMISSION","NOX","KG_CAP","A","2018",17.125,
"ESP","AIREMISSION","NOX","KG_CAP","A","2019",15.786,
"ESP","AIREMISSION","NOX","KG_CAP","A","2020",13.413,
"SWE","AIREMISSION","NOX","KG_CAP","A","1990",33.958,
"SWE","AIREMISSION","NOX","KG_CAP","A","1991",34.223,
"SWE","AIREMISSION","NOX","KG_CAP","A","1992",32.411,
"SWE","AIREMISSION","NOX","KG_CAP","A","1993",30.701,
"SWE","AIREMISSION","NOX","KG_CAP","A","1994",30.845,
"SWE","AIREMISSION","NOX","KG_CAP","A","1995",29.401,
"SWE","AIREMISSION","NOX","KG_CAP","A","1996",28.768,
"SWE","AIREMISSION","NOX","KG_CAP","A","1997",27.476,
"SWE","AIREMISSION","NOX","KG_CAP","A","1998",26.378,
"SWE","AIREMISSION","NOX","KG_CAP","A","1999",25.61,
"SWE","AIREMISSION","NOX","KG_CAP","A","2000",25.214,
"SWE","AIREMISSION","NOX","KG_CAP","A","2001",24.009,
"SWE","AIREMISSION","NOX","KG_CAP","A","2002",23.075,
"SWE","AIREMISSION","NOX","KG_CAP","A","2003",22.542,
"SWE","AIREMISSION","NOX","KG_CAP","A","2004",22.085,
"SWE","AIREMISSION","NOX","KG_CAP","A","2005",21.624,
"SWE","AIREMISSION","NOX","KG_CAP","A","2006",21.256,
"SWE","AIREMISSION","NOX","KG_CAP","A","2007",20.584,
"SWE","AIREMISSION","NOX","KG_CAP","A","2008",19.518,
"SWE","AIREMISSION","NOX","KG_CAP","A","2009",17.958,
"SWE","AIREMISSION","NOX","KG_CAP","A","2010",18.237,
"SWE","AIREMISSION","NOX","KG_CAP","A","2011",17.378,
"SWE","AIREMISSION","NOX","KG_CAP","A","2012",16.515,
"SWE","AIREMISSION","NOX","KG_CAP","A","2013",15.972,
"SWE","AIREMISSION","NOX","KG_CAP","A","2014",15.588,
"SWE","AIREMISSION","NOX","KG_CAP","A","2015",14.998,
"SWE","AIREMISSION","NOX","KG_CAP","A","2016",14.542,
"SWE","AIREMISSION","NOX","KG_CAP","A","2017",13.808,
"SWE","AIREMISSION","NOX","KG_CAP","A","2018",13.253,
"SWE","AIREMISSION","NOX","KG_CAP","A","2019",12.318,
"SWE","AIREMISSION","NOX","KG_CAP","A","2020",11.437,
"CHE","AIREMISSION","NOX","KG_CAP","A","1990",21.453,
"CHE","AIREMISSION","NOX","KG_CAP","A","1991",20.714,
"CHE","AIREMISSION","NOX","KG_CAP","A","1992",19.504,
"CHE","AIREMISSION","NOX","KG_CAP","A","1993",17.592,
"CHE","AIREMISSION","NOX","KG_CAP","A","1994",17.068,
"CHE","AIREMISSION","NOX","KG_CAP","A","1995",16.348,
"CHE","AIREMISSION","NOX","KG_CAP","A","1996",15.463,
"CHE","AIREMISSION","NOX","KG_CAP","A","1997",14.826,
"CHE","AIREMISSION","NOX","KG_CAP","A","1998",14.698,
"CHE","AIREMISSION","NOX","KG_CAP","A","1999",14.555,
"CHE","AIREMISSION","NOX","KG_CAP","A","2000",14.167,
"CHE","AIREMISSION","NOX","KG_CAP","A","2001",13.619,
"CHE","AIREMISSION","NOX","KG_CAP","A","2002",12.86,
"CHE","AIREMISSION","NOX","KG_CAP","A","2003",12.613,
"CHE","AIREMISSION","NOX","KG_CAP","A","2004",12.458,
"CHE","AIREMISSION","NOX","KG_CAP","A","2005",12.459,
"CHE","AIREMISSION","NOX","KG_CAP","A","2006",12.187,
"CHE","AIREMISSION","NOX","KG_CAP","A","2007",11.897,
"CHE","AIREMISSION","NOX","KG_CAP","A","2008",11.697,
"CHE","AIREMISSION","NOX","KG_CAP","A","2009",10.928,
"CHE","AIREMISSION","NOX","KG_CAP","A","2010",10.724,
"CHE","AIREMISSION","NOX","KG_CAP","A","2011",10.072,
"CHE","AIREMISSION","NOX","KG_CAP","A","2012",9.995,
"CHE","AIREMISSION","NOX","KG_CAP","A","2013",9.857,
"CHE","AIREMISSION","NOX","KG_CAP","A","2014",9.25,
"CHE","AIREMISSION","NOX","KG_CAP","A","2015",8.625,
"CHE","AIREMISSION","NOX","KG_CAP","A","2016",8.305,
"CHE","AIREMISSION","NOX","KG_CAP","A","2017",7.798,
"CHE","AIREMISSION","NOX","KG_CAP","A","2018",7.339,
"CHE","AIREMISSION","NOX","KG_CAP","A","2019",6.894,
"CHE","AIREMISSION","NOX","KG_CAP","A","2020",6.114,
"TUR","AIREMISSION","NOX","KG_CAP","A","1990",4.614,
"TUR","AIREMISSION","NOX","KG_CAP","A","1991",4.844,
"TUR","AIREMISSION","NOX","KG_CAP","A","1992",5.204,
"TUR","AIREMISSION","NOX","KG_CAP","A","1993",5.071,
"TUR","AIREMISSION","NOX","KG_CAP","A","1994",18.448,
"TUR","AIREMISSION","NOX","KG_CAP","A","1995",17.398,
"TUR","AIREMISSION","NOX","KG_CAP","A","1996",19.618,
"TUR","AIREMISSION","NOX","KG_CAP","A","1997",22.796,
"TUR","AIREMISSION","NOX","KG_CAP","A","1998",24.825,
"TUR","AIREMISSION","NOX","KG_CAP","A","1999",8.661,
"TUR","AIREMISSION","NOX","KG_CAP","A","2000",23.282,
"TUR","AIREMISSION","NOX","KG_CAP","A","2001",21.378,
"TUR","AIREMISSION","NOX","KG_CAP","A","2002",16.215,
"TUR","AIREMISSION","NOX","KG_CAP","A","2003",14.526,
"TUR","AIREMISSION","NOX","KG_CAP","A","2004",20.359,
"TUR","AIREMISSION","NOX","KG_CAP","A","2005",19.096,
"TUR","AIREMISSION","NOX","KG_CAP","A","2006",18.415,
"TUR","AIREMISSION","NOX","KG_CAP","A","2007",17.465,
"TUR","AIREMISSION","NOX","KG_CAP","A","2008",16.034,
"TUR","AIREMISSION","NOX","KG_CAP","A","2009",14.841,
"TUR","AIREMISSION","NOX","KG_CAP","A","2010",13.652,
