"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","1995",0.435,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.516,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.453,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.475,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.424,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.424,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.457,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.463,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.46,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.44,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.52,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.607,
"TUR","FORESTRESOURCE","USEINTENSITY","RT","A","2020",0.669,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","1970",0.351,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","1980",0.319,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.409,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","1995",0.451,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.459,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.481,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.507,
"GBR","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.629,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1950",0.773,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1960",0.673,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1970",0.621,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1976",0.582,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1986",0.654,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1991",0.594,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","1996",0.624,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","2001",0.61,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.524,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.448,
"USA","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.477,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","1950",1.833,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.3,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.449,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.531,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.576,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.622,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.577,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.535,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.538,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.549,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.427,
"CHL","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.438,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1950",0.464,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1970",0.408,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1980",0.404,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.426,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1995",0.588,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","1999",,"B"
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.815,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2001",0.947,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2002",0.779,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2003",0.752,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2004",0.618,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.609,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.438,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.395,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.355,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.48,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.604,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.655,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.733,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.714,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.699,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.701,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.752,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.869,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.902,
"EST","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.799,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","1970",0.696,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","1980",0.638,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.459,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.244,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.293,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.345,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.3,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.317,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.311,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.469,
"SVN","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.515,
"ESP","FORESTRESOURCE","USEINTENSITY","RT","A","1990",0.59,
"ESP","FORESTRESOURCE","USEINTENSITY","RT","A","2000",0.502,
"ESP","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.49,
"ESP","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.53,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.559,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.559,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.539,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.401,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.466,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.539,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.563,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.538,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.523,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.55,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.541,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.555,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.57,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.6,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.632,
"LVA","FORESTRESOURCE","USEINTENSITY","RT","A","2020",0.654,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.706,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.701,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.66,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.602,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.566,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.552,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.546,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.565,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.568,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.601,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.591,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.628,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.621,
"LTU","FORESTRESOURCE","USEINTENSITY","RT","A","2020",0.612,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.83,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.915,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2017",1.01,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2018",1.002,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.992,
"AUS","FORESTRESOURCE","USEINTENSITY","RT","A","2020",0.979,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2005",0.014,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2006",0.027,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2007",0.016,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2008",0.039,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2009",0.041,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2010",0.091,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2011",0.083,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2012",0.075,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2013",0.12,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2014",0.128,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2015",0.102,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2016",0.07,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2017",0.093,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2018",0.092,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2019",0.033,
"ISL","FORESTRESOURCE","USEINTENSITY","RT","A","2020",0.017,
